all_data1,all_data2,all_data3,all_data4,all_data5,all_data6,all_data7,all_data8
shKdm4a/c-Ctrl6,Kdm3b,0.88525602745908,0.0676777970979824,0.000725702905520577,5.54799656481392e-05,31.2166666666667,0.098657657246324
shKdm4a/c-Ctrl6,Kdm4a,0.307608370447656,0.0121205155677218,0.00633839521403258,0.000249748138369102,28.09,0.0282842712474613
shKdm4a/c-Ctrl6,Kdm4c,0.431021976021257,0.0712541450882453,0.000267779536058258,4.42678168990093e-05,32.655,0.233345237791559
shKdm4a/c-VC6,L1 TF,0.837503234087588,0.0849955507016253,0.0378560230293773,0.00384188788030259,24.2666666666667,0.0971253485622235
shKdm4a/c-VC6,L1 GF,0.891413470071083,0.11543607506562,0.001601160153106,0.000207346702547904,28.83,0.151327459504215
shKdm4a/c-VC6,L1 A,0.688168295884048,0.0760772752440939,0.0215923887494965,0.00238704705214974,25.0766666666667,0.115902257671425
shKdm4a/c-VC6,ORF1a,1.32638537078968,0.10253139177754,0.569065517293912,0.0439895378716466,20.3566666666667,0.0208166599946606
shKdm4a/c-VC6,Dazl,0.946604268906473,0.090530660860294,0.000791384630087836,7.56858762524869e-05,29.8466666666667,0.0838649708360605
shKdm4a/c-VC6,HSPC,1.07860502983647,0.1139672299206,1.52273687213227,0.160894950806213,18.9366666666667,0.105987420637231
shKdm4a/c-VC6,ATP5b,0.927123434749432,0.101209876295895,0.656712277939202,0.0716903121213683,20.15,0.113137084989848
shKdm4a/c-VC6,Oct4,0.631782552131922,0.14577081678881,0.00880985099254534,0.00203269173964603,26.37,0.314324672910035
shKdm4a/c-VC6,Nanog,0.652552855352167,0.0624083824485059,0.0411394599826136,0.00393446619880985,24.1466666666667,0.0838649708360605
shKdm4a/c-VC6,Kdm3a,1.13747381415403,0.0865626275819885,0.0266140768142664,0.00202535160901719,24.775,0.00707106781186658
shKdm4a/c-VC6,Kdm3b,0.798759634787386,0.125283257517871,0.000654796092653044,0.000102702970862296,30.12,0.197989898732234
shKdm4a/c-VC6,Kdm4a,0.343686875864521,0.0320091227726285,0.00708180744865712,0.000659560955029126,26.685,0.0777817459305198
shKdm4a/c-VC6,Kdm4c,0.342893707225047,0.0329366594725126,0.00021302839053731,2.04624448021725e-05,31.74,0.0848528137423864
shScr-Ctrl8,L1 TF,1,0.0499542721467156,0.0183255460817482,0.000915439316204825,25.9033333333333,0.0251661147842362
shScr-Ctrl8,L1 GF,1,0.141647430314322,0.000615195825143982,8.71409077717437e-05,30.8,0.19287301521986
shScr-Ctrl8,L1 A,1,0.0545516481843242,0.0196408339769036,0.00107143986515477,25.8033333333333,0.0404145188432728
shScr-Ctrl8,ORF1a,1,0.103494810709085,0.29730177875068,0.0307691913152758,21.8833333333333,0.133166562369587
shScr-Ctrl8,Dazl,1,0.110890354808881,0.000915385250546855,0.000101507395219958,30.2266666666667,0.145028732785382
shScr-Ctrl8,HSPC,1,0.0650004627353807,1.83612803993044,0.119349172236886,19.2566666666667,0.0650640709864766
shScr-Ctrl8,ATP5b,1,0.0674193011317408,0.544624328071307,0.0367181915779114,21.01,0.0699999999999985
shScr-Ctrl8,Nanog,1,0.0479921670706881,0.0514744385792235,0.00247036985616397,24.4133333333333,0.0152752523165199
shScr-Ctrl8,Oct4,1,0.104227248347622,0.00871872767679863,0.000908728994844978,26.975,0.134350288425445
shScr-Ctrl8,Sox2,1,0.0579676179496872,0.00752896186243401,0.00043643598479934,27.1866666666667,0.0493288286231629
shScr-Ctrl8,Kdm3a,1,0.127044460331748,0.0403860259574217,0.00513082087270459,24.7633333333333,0.170391705588427
shScr-Ctrl8,Kdm3b,1,0.194403474064205,0.000229906254244958,4.46945745343082e-05,32.22,0.272213151776323
shScr-Ctrl8,Kdm4a,1,0.0706667176122022,0.017217267435572,0.00121668777592333,25.9933333333333,0.0763762615825969
shScr-Ctrl8,Kdm4c,1,0.0478250248267253,0.00116402142922225,5.56693537513945e-05,29.88,0.0141421356237306
shScr-VC8,L1 TF,3.12026090405349,0.31699609899593,0.0571804849843094,0.00580912661988431,24.0666666666667,0.119303534454488
shScr-VC8,L1 GF,3.23776886618964,0.247363689297155,0.00199186188926103,0.000152177108947823,28.91,0.0699999999999995
shScr-VC8,L1 A,1.45565318284219,0.118020776680681,0.0285902424921548,0.00231802648061047,25.0666666666667,0.0802080627701065
shScr-VC8,ORF1a,3.45415622165574,0.276621981674409,1.02692678878098,0.08224020719334,19.9,0.0781024967590674
shScr-VC8,Dazl,4.51585761922454,0.268938685586755,0.00413374945820778,0.000246182506087573,27.8566666666667,0.0115470053837923
shScr-VC8,HSPC,0.95153810291987,0.0896657013248341,1.74714579183339,0.164637708422556,19.1333333333333,0.105987420637231
shScr-VC8,ATP5b,1.05093006463054,0.0777157296086666,0.572362080299342,0.0423258770186914,20.7433333333333,0.064291005073285
shScr-VC8,Nanog,0.903335200791179,0.0784523650446705,0.0464986723095761,0.00403829144588672,24.365,0.0919238815542505
shScr-VC8,Oct4,0.768437590644007,0.0815630230718343,0.00669979808944036,0.000711125786659767,27.16,0.127279220613578
shScr-VC8,Sox2,0.887816442728586,0.0701164248164961,0.00668433613814536,0.000527903888373621,27.1633333333333,0.0757187779440041
shScr-VC8,Kdm3a,1.09809281378705,0.125719534177323,0.044347604881262,0.00507731237064032,24.4333333333333,0.141539158303748
shScr-VC8,Kdm3b,0.91066983359198,0.0758753280239557,0.000209368690295012,1.74442124555952e-05,32.16,0.0848528137423839
shScr-VC8,Kdm4a,1.18783408231876,0.0837575256625883,0.0204512570643694,0.00144207571907457,25.55,0.0556776436283
shScr-VC8,Kdm4c,1.68179283050743,0.17171754507791,0.00195764289422299,0.000199882902244125,28.935,0.120208152801712
shKdm4a/c-Ctrl8,L1 TF,0.437796805702942,0.0699000947146927,0.0080228655373514,0.00128095740681266,26.98,0.185202591774522
shKdm4a/c-Ctrl8,L1 GF,0.77110541270397,0.0804562921478246,0.00047438083064141,4.94963750359063e-05,31.06,0.0624499799839844
shKdm4a/c-Ctrl8,L1 A,0.767550369306168,0.0832055114564025,0.0150753293724535,0.00163422563647856,26.07,0.0754983443527085
shKdm4a/c-Ctrl8,ORF1a,0.623444626793049,0.0681342638559203,0.185351196498128,0.0202564378382333,22.45,0.0781024967590665
shKdm4a/c-Ctrl8,Dazl,0.291519979248085,0.0349750036461764,0.000266853089243422,3.20156024755324e-05,31.89,0.105830052442583
shKdm4a/c-Ctrl8,HSPC,0.931955731927078,0.122893611377348,1.7111900513652,0.225648405778263,19.2433333333333,0.132035348802255
shKdm4a/c-Ctrl8,ATP5b,1.07301233925803,0.146677138382303,0.584388624280623,0.0798839379348837,20.7933333333333,0.141891977691952
shKdm4a/c-Ctrl8,Nanog,0.991945892429674,0.105980980937811,0.0510598579137843,0.00545531149384921,24.31,0.0707106781186533
shKdm4a/c-Ctrl8,Oct4,0.901250462610829,0.105939566686105,0.0078577573520926,0.000923658232134198,27.01,0.0999999999999996
shKdm4a/c-Ctrl8,Sox2,0.951538102919868,0.100444066903019,0.00716409408753649,0.000756239549020604,27.1433333333333,0.066583281184793
shKdm4a/c-Ctrl8,Kdm3a,1.04850470355893,0.105966287742217,0.0423449381744097,0.0042795572473688,24.58,0.0499999999999989
shKdm4a/c-Ctrl8,Kdm3b,0.940608755636289,0.13860122766826,0.000216251835718351,3.18652890869624e-05,32.1933333333333,0.162583311976764
shKdm4a/c-Ctrl8,Kdm4a,0.540237865147605,0.06801697197272,0.00930141980306883,0.00117106639661213,26.7666666666667,0.11930353445449
shKdm4a/c-Ctrl8,Kdm4c,0.562529242344405,0.0710556731813053,0.000654796092653045,8.27103262508523e-05,30.595,0.120208152801712
shKdm4a/c-VC8,L1 TF,1.57098201748082,0.1718849412508,0.0287891033549425,0.00314988541165011,25.31,0.0707106781186533
shKdm4a/c-VC8,L1 GF,1.36761928024602,0.216893832362466,0.000841353671593767,0.000133432180168868,30.4066666666667,0.180092568789868
shKdm4a/c-VC8,L1 A,0.871556843882139,0.108600422725861,0.0171181032721232,0.00213300287258018,26.06,0.1113552872566
shKdm4a/c-VC8,ORF1a,1.62638257868346,0.169908964005587,0.483526433571712,0.0505142372245462,21.24,0.0529150262212927
shKdm4a/c-VC8,Dazl,1.28490942605483,0.183715383535059,0.00117618713689922,0.000168170352386552,29.9233333333333,0.150443787951955
shKdm4a/c-VC8,HSPC,0.940608755636289,0.137611965543258,1.72707811082787,0.252673188563917,19.4033333333333,0.156950098226579
shKdm4a/c-VC8,ATP5b,1.06314128377801,0.139072227362626,0.579012607322464,0.0757421183807501,20.98,0.125299640861417
shKdm4a/c-VC8,Nanog,0.654440226059818,0.128263619679657,0.0336869432200892,0.00660229781314941,25.0833333333333,0.245017006212493
shKdm4a/c-VC8,Oct4,0.640972040960363,0.0784344173060409,0.00558846067357522,0.000683848324979752,27.675,0.106066017177981
shKdm4a/c-VC8,Sox2,0.865536561006142,0.121700815332633,0.00651659175835753,0.00091628079726652,27.4533333333333,0.14571661996263
shKdm4a/c-VC8,Kdm3a,1.08297504552592,0.16709514097757,0.0437370582998499,0.00674830870087918,24.7066666666667,0.17214335111567
shKdm4a/c-VC8,Kdm3b,0.794617974624169,0.108933720004382,0.000182687642101558,2.50445435271765e-05,32.61,0.138564064605507
shKdm4a/c-VC8,Kdm4a,0.622005826649233,0.0681006689690216,0.0107092406639039,0.00117250743018101,26.7366666666667,0.0709459888459761
shKdm4a/c-VC8,Kdm4c,0.450104949209055,0.064254755581631,0.000523931806278333,7.47939124264566e-05,31.09,0.149999999999999
shScr-Ctrl23,ATP5b,1,0.100313862336167,0.761368436066136,0.0763758084826411,21.5366666666667,0.101159939369956
shScr-Ctrl23,Dazl,1,0.230250668665885,0.00571908474978759,0.00131682308779546,28.5933333333333,0.315647482697604
shScr-Ctrl23,ETnERV3,1,0.0719045046229083,0.00571248161885713,0.000410753160971391,28.595,0.00707106781186658
shScr-Ctrl23,HSPC,1,0.102602674868903,1.3134245558784,0.134760872671625,20.75,0.105830052442583
shScr-Ctrl23,Kdm4a,1,0.0964061520574822,0.160428237195363,0.01546626902937,23.7833333333333,0.0929157324317754
shScr-Ctrl23,Kdm4c,1,0.0868821051998675,0.00174003655886784,0.000151178039359171,30.31,0.0707106781186533
shScr-Ctrl23,Kdm4c2,1,0.467456328030163,0.0272676339887756,0.0127464280584635,26.34,0.666408283261846
