all_data1,all_data2,all_data3,all_data4,all_data5,all_data6,all_data7,all_data8
2i-Ctrl-DMSO1,L1 TF,1,0.135820252232773,0.231379560864077,0.0314260303180671,23.1333333333333,0.106926766215635
2i-Ctrl-DMSO1,L1 GF,1,0.141026593089135,0.00497300409111483,0.000701325824388257,28.6733333333333,0.120138808606267
2i-Ctrl-DMSO1,L1 A,1,0.115283470485518,1.05823986130119,0.121997563816914,20.94,0.0264575131106447
2i-Ctrl-DMSO1,ORF1a,1,0.152956879413551,0.00336541468637506,0.000514763328360464,29.2366666666667,0.14742229591664
2i-Ctrl-DMSO1,ORF1b,1,0.118232516200641,0.501735874254751,0.0593214948812677,22.0166666666667,0.0461880215351711
2i-Ctrl-DMSO1,ORF2,1,0.114761340675795,0.622724811179411,0.0714647342030303,21.705,0.0212132034355947
2i-Ctrl-DMSO1,ORF2b,1,0.115491661467732,0.63360984914353,0.0731766541999053,21.68,0.0282842712474613
2i-Ctrl-DMSO1,IAP LTR1,1,0.145498137429467,0.0454891619638183,0.0066185883389629,25.48,0.130766968306221
2i-Ctrl-DMSO1,IAP LTR2,1,0.135495600902842,0.000328155370994486,4.44636091823931e-05,32.595,0.106066017177981
2i-Ctrl-DMSO1,IAP LTR3,1,0.121439913987963,0.00108732579905145,0.000132044751513702,30.8666666666667,0.0611010092660781
2i-Ctrl-DMSO1,IAP GAG,1,0.236479335254042,0.00706546388719599,0.00167083620330555,28.1666666666667,0.299054064231425
2i-Ctrl-DMSO1,MuSD GAG,1,0.120180555002001,0.00793071506707792,0.000953117738324158,28,0.0556776436283
2i-Ctrl-DMSO1,Etn/EtnII,1,0.133680953392292,1.65672406298923,0.221472452248353,20.2933333333333,0.101159939369957
2i-Ctrl-DMSO1,MuLV GAG,1,0.11430689900741,0.00414331148971959,0.000473609088011618,28.9366666666667,0.0152752523165184
2i-Ctrl-DMSO1,MuLV,1,0.141875743047527,0.00301213051837488,0.000427348255450569,29.3966666666667,0.122202018532157
2i-Ctrl-DMSO1,MERV GAG,1,0.260825405114097,0.0795680654578373,0.0207533729071854,24.6733333333333,0.338575447032613
2i-Ctrl-DMSO1,MERV,1,0.147058282183175,0.0378560230293773,0.00556704171698693,25.745,0.134350288425445
