all_data1,all_data2,all_data3,all_data4,all_data5,all_data6,all_data7,all_data8
2i-Ctrl17,HSPC,1,0.100610958186018,2.76063470679326,0.277750103052047,18.9366666666667,0.0814452781524721
2i-Ctrl17,ATP5b,1,0.138054304409486,0.36223553863872,0.0500081753191641,21.8666666666667,0.158850034099252
2i-Ctrl17,Dazl,1,0.256497668838849,0.000810818522399778,0.000207973060846904,30.67,0.35
2i-24hrs-VC17,L1 TF,3.08086044462711,0.54868574301996,0.849684999138653,0.1513246229307,21.3866666666667,0.250266524595946
2i-24hrs-VC17,L1 GF,4.65893434587384,0.220994273601859,0.013524008765721,0.000641504745825111,27.36,0.0360555127546401
2i-24hrs-VC17,L1 A,1.404444875738,0.0566227157874933,0.914887759748951,0.0368853420256169,21.28,0
2i-24hrs-VC17,ORF1a,1.84889932042273,0.162526529246326,3.60916891842031,0.31726210902628,19.3,0.112694276695847
2i-24hrs-VC17,ORF1b,1.84463238717189,0.0975136655808323,3.20057991889056,0.169193754834762,19.4733333333333,0.0493288286231629
2i-24hrs-VC17,ORF2,1.22546844252913,0.101279992788518,1.50003898928582,0.123972134038656,20.5666666666667,0.104083299973307
2i-24hrs-VC17,ORF2b,1.94530989482458,0.313384422138756,1.07798218304286,0.173660157904673,21.0433333333333,0.225018517756502
2i-24hrs-VC17,MuLV,1.42405019559707,0.175697234596365,0.0034760551009639,0.00042887060472463,29.32,0.168226038412607
2i-24hrs-VC17,EtnI,1.3195079107729,0.14349952124974,0.0336869432200893,0.0036635325828539,26.0433333333333,0.145716619962629
2i-24hrs-VC17,HSPC,0.920187650624877,0.052272441687853,2.54030196507758,0.144305116732314,19.8066666666667,0.0577350269189634
2i-24hrs-VC17,ATP5b,1.08673486252606,0.062191238317129,0.393653988284602,0.0225278767104142,22.4966666666667,0.0585946527708229
2i-24hrs-VC17,Dazl,6.55835198712221,0.643152640508166,0.00531763326757608,0.000521480073654347,28.7066666666667,0.128970280814354
2i-Ctrl15,L1 TF,1,0.121329272023637,0.173840162500592,0.0210919003646676,21.77,0.158745078663875
2i-Ctrl15,L1 GF,1,0.0852864029846117,0.00255198105306822,0.00021764928450107,27.86,0.0984885780179602
2i-Ctrl15,L1 A,1,0.0722761210543935,0.674785089340295,0.0487708488028589,19.8133333333333,0.0737111479583201
2i-Ctrl15,ORF1a,1,0.0963933254562272,0.949890640866133,0.0915631176928333,19.32,0.117898261225516
2i-Ctrl15,ORF1b,1,0.0564793760212433,1.01806758119192,0.0574998217331759,19.22,0.0346410161513789
2i-Ctrl15,ORF2,1,0.0599190906752385,0.665495123611872,0.0398758626556288,19.8333333333333,0.0450924975282289
