all_data1,all_data2,all_data3,all_data4,all_data5,all_data6,all_data7,all_data8
ser-Ctrl7,L1 TF,1,0.0655137155436617,0.245989163377028,0.0161156640763059,21.2233333333333,0.075718777944002
ser-Ctrl7,L1 GF,1,0.0417809280721415,0.00549880306263277,0.000229745095242731,26.7066666666667,0.0208166599946612
ser-Ctrl7,L1 A,1,0.128653046328029,0.313166109656032,0.0402897740139462,20.875,0.176776695296637
ser-Ctrl7,ORF1a,1,0.0833219421948259,0.635075491269394,0.0529157233728991,19.855,0.106066017177981
ser-Ctrl7,ETnERV3-int-B2,1,0.111191985134548,0.00316553852035135,0.000351982512097745,27.5033333333333,0.150111069989301
ser-Ctrl7,Dazl,1,0.190205446683424,0.000700173460945226,0.000133176805894965,29.68,0.268514431641952
ser-Ctrl7,HSPC,1,0.0404170786589269,2.17346972505212,0.0878452968402276,18.08,0.0141421356237306
ser-Ctrl7,ATP5b,1,0.0790309381251207,0.460093825312437,0.0363616466400173,20.32,0.0989949493661171
ser-24hrs-VC7,L1 TF,1.24544962235882,0.133726111794634,0.306367110632282,0.032895174362025,20.6966666666667,0.140118997046558
ser-24hrs-VC7,L1 GF,1.39152484417842,0.0876723198226435,0.00765172107489786,0.000482092820748871,26.02,0.0624499799839844
ser-24hrs-VC7,L1 A,0.867538687152067,0.0401684925206196,0.271683715631514,0.0125794105334298,20.87,0.00999999999999979
ser-24hrs-VC7,ORF1a,1.71911572652316,0.0907140886526034,1.09176826457064,0.0576102944161075,18.8633333333333,0.0378593889720016
ser-24hrs-VC7,ETnERV3-int-B2,1.63958799678054,0.34370104479991,0.00519017896131449,0.00108799889679912,26.58,0.295127091267474
ser-24hrs-VC7,Dazl,2.03260986433638,0.215499038400896,0.00142317948346381,0.000150886707547524,28.4466666666667,0.137961347243833
ser-24hrs-VC7,HSPC,0.86254203199219,0.0422565188615573,1.87470899311996,0.0918432644316885,18.0833333333333,0.0251661147842362
ser-24hrs-VC7,ATP5b,1.15936379087559,0.10099768283204,0.533416121472679,0.0464684102418856,19.8966666666667,0.106926766215637
ser-Ctrl-aKG11,L1 TF,1.08799103332235,0.146123379000796,0.267634004048674,0.0359447677502301,21.5,0.173493515728975
ser-Ctrl-aKG11,L1 GF,1.54577820864187,0.128917967542428,0.0084999299478309,0.000708894514750696,26.4766666666667,0.0838649708360616
ser-Ctrl-aKG11,L1 A,1.09176826457064,0.0688485923648336,0.341904820061506,0.0215610458261889,21.1466666666667,0.0288675134594817
ser-Ctrl-aKG11,ORF1a,1.34567809026405,0.0807452096882372,0.854607174264902,0.0512793037104075,19.825,0.00707106781186407
ser-Ctrl-aKG11,ETnERV3-int-B2,0.944965349132116,0.129479947825292,0.00299132421307497,0.000409873762454043,27.9833333333333,0.177857620959387
ser-Ctrl-aKG11,Dazl,1.26137740883125,0.11458966492058,0.0008831829858995,8.02326422759963e-05,29.7433333333333,0.0986576572463249
ser-Ctrl-aKG11,HSPC,0.902292229605076,0.0976480804480793,1.96110484419641,0.212235146563354,18.6266666666667,0.130128141972955
ser-Ctrl-aKG11,ATP5b,1.10828838727525,0.0738588879024684,0.509916643650823,0.0339820182683692,20.57,0.0424264068711945
ser-VC-aKG11,L1 TF,1.49484924863494,0.217223139178024,0.367716716046487,0.0534345382725339,20.2133333333333,0.138684293751431
ser-VC-aKG11,L1 GF,2.78948733270081,0.331252815840804,0.0153388414882305,0.00182149399825114,24.7966666666667,0.0680685928555417
ser-VC-aKG11,L1 A,0.871556843882141,0.099176034591175,0.27294206614266,0.0310585729240303,20.6433333333333,0.0472581562625261
ser-VC-aKG11,ORF1a,1.82555272060372,0.252919549148838,1.15936379087559,0.160623006927332,18.5566666666667,0.123423390543823
ser-VC-aKG11,ETnERV3-int-B2,3.08798697344866,0.387357220090488,0.0097751417147949,0.00122619420133265,25.4466666666667,0.0896288643983256
ser-VC-aKG11,Dazl,2.51402674904366,0.290638994480617,0.00176025480978678,0.000203497710651134,27.92,0.0556776436283
ser-VC-aKG11,HSPC,0.892959511060382,0.132100686139215,1.94082046298708,0.287116841982195,17.8133333333333,0.144337567297406
ser-VC-aKG11,ATP5b,1.11987160404676,0.179796676402566,0.515246010164649,0.082723340624519,19.7266666666667,0.170098010962308
ser-Ctrl8,L1 TF,1,0.0364647165203588,0.23271992902447,0.00848606624051529,21.1,0.0282842712474638
ser-Ctrl8,L1 GF,1,0.054140424797964,0.00439475970581567,0.000237934157357835,26.8266666666667,0.064291005073285
ser-Ctrl8,L1 A,1,0.0371176622688165,0.252904860075481,0.009387237182424,20.98,0.0300000000000011
ser-Ctrl8,ORF1a,1,0.0679173847112632,0.901250462610833,0.0612105743903439,19.1466666666667,0.0873689494805404
ser-Ctrl8,ETnERV3-int-B2,1,0.125280567795107,0.00132175148841528,0.000165589776952694,28.56,0.175214154679353
ser-Ctrl8,Dazl,1,0.114738113954177,0.000782294802333617,8.97590301759152e-05,29.3166666666667,0.159478316185409
ser-Ctrl8,HSPC,1,0.0379707947527787,1.80667040158237,0.0686007110044042,18.1433333333333,0.0321455025366429
ser-Ctrl8,ATP5b,1,0.0498273296927883,0.553504390797655,0.0275796457666807,19.85,0.0565685424949251
ser-24hrs-VC8,L1 TF,1.14604736197,0.104585240248383,0.266708060736339,0.0243390696876109,20.6066666666667,0.0907377172587745
ser-24hrs-VC8,L1 GF,1.5874010519682,0.170576848739064,0.00697624618015923,0.000749644261583454,25.8633333333333,0.122202018532155
ser-24hrs-VC8,L1 A,0.901250462610829,0.0726733283513177,0.227930622139554,0.0183794379379095,20.8333333333333,0.0665832811847941
ser-24hrs-VC8,ORF1a,1.35660432744767,0.1339762479996,1.22264027769207,0.120746155488503,18.41,0.105830052442585
ser-24hrs-VC8,ETnERV3-int-B2,1.94082046298708,0.215804124244701,0.0025652823357,0.00028523942242659,27.3066666666667,0.128970280814354
ser-24hrs-VC8,Dazl,1.87470899311996,0.146633156782642,0.00146657510120583,0.000114710356400831,28.1133333333333,0.0602771377334176
ser-24hrs-VC8,HSPC,1.10190511587661,0.0861871502237953,1.99077935820646,0.155711773306064,17.7066666666667,0.0602771377334176
ser-24hrs-VC8,ATP5b,0.90751915531716,0.101690304043873,0.502315837201027,0.056286029789832,19.6933333333333,0.130511813003013
ser-Ctrl-aKG12,L1 TF,1.06683224294536,0.0689545017455203,0.248273123859259,0.0160470867521351,21.6333333333333,0.0750555349946524
ser-Ctrl-aKG12,L1 GF,1.32256014612254,0.0753834122922926,0.00581233403869701,0.000331291982829057,27.05,0.0608276253029815
ser-Ctrl-aKG12,L1 A,0.821690314585789,0.0388880235536929,0.207809474035697,0.00983497015545871,21.89,0.0399999999999991
ser-Ctrl-aKG12,ORF1a,0.886791389163187,0.0421188280343944,0.799221149722626,0.0379596132506241,19.9466666666667,0.0404145188432728
ser-Ctrl-aKG12,ETnERV3-int-B2,0.740548776143282,0.0466572919897396,0.000978821447111497,6.16693451328646e-05,29.62,0.0721110255092797
ser-Ctrl-aKG12,Dazl,1.35347352413725,0.132990901526738,0.00105881530302873,0.000104038091022029,29.5066666666667,0.130511813003012
ser-Ctrl-aKG12,HSPC,1.01395947979003,0.0775080959896423,1.8318905805405,0.140031582907492,18.75,0.0953939201416953
ser-Ctrl-aKG12,ATP5b,0.986232704493359,0.0392418099464578,0.545884132285321,0.0217205141082115,20.4966666666667,0.0152752523165199
ser-VC-aKG12,L1 TF,1.35503802158111,0.105704347732231,0.315344352207813,0.0245995083018228,21.2833333333333,0.0378593889720024
ser-VC-aKG12,L1 GF,2.59367910930201,0.216228322381604,0.0113985964393764,0.000950271518458795,26.0733333333333,0.0568624070307728
ser-VC-aKG12,L1 A,0.930879716097876,0.0720889707449102,0.235424004346837,0.018231651059227,21.705,0.0353553390593279
ser-VC-aKG12,ORF1a,1.29086070815244,0.160888166876604,1.16338881038853,0.145000534826148,19.4,0.145258390463339
ser-VC-aKG12,ETnERV3-int-B2,2.80240732977453,0.217023377475974,0.00370408605927538,0.000286850972199779,27.695,0.0353553390593254
ser-VC-aKG12,Dazl,2.10186012926108,0.292346104842842,0.00164427425435321,0.000228700838301034,28.8666666666667,0.170391705588427
ser-VC-aKG12,HSPC,1.02930223664349,0.106460205249448,1.85960988522632,0.192338501770562,18.7233333333333,0.105039675043924
ser-VC-aKG12,ATP5b,0.971531941153605,0.101383631772289,0.537747195228689,0.0561162853409745,20.5133333333333,0.106926766215635
ser-Ctrl9,L1 TF,1,0.0618133995161757,0.00190191260111003,0.000117563683457263,28.4,0
ser-Ctrl9,L1 GF,1,0.0921808314955818,0.00318387629844776,0.000293492364569989,27.6566666666667,0.0986576572463249
ser-Ctrl9,L1 A,1,0.0677467429624148,0.264559965325298,0.0179230759690383,21.28,0.0400000000000009
ser-Ctrl9,ORF1a,1,0.131489907787327,0.598048060868702,0.0786372843760155,20.1033333333333,0.167431578064991
ser-Ctrl9,ETnERV3-int-B2,1,0.0942426023958983,0.00146488182547443,0.000138054275435165,28.7766666666667,0.102632028788937
ser-Ctrl9,Dazl,1,0.0732007240694015,0.00088114475547371,6.45004341106313e-05,29.51,0.0565685424949251
ser-Ctrl9,HSPC,1,0.0856049260343652,1.80458445921015,0.15448131915345,18.51,0.0854400374531743
ser-Ctrl9,ATP5b,1,0.0892681767479699,0.554144193637625,0.0494674418215048,20.2133333333333,0.0929157324317754
ser-24hrs-VC9,L1 TF,0.0126621540814053,0.00154847177024815,2.40823104046216e-05,2.94505797229811e-06,35,0
ser-24hrs-VC9,L1 GF,1.44392919552249,0.196026076163611,0.00459729194226081,0.000624122777775035,27.4233333333333,0.0850490054811537
ser-24hrs-VC9,L1 A,0.833160683925908,0.111425499592119,0.22042096164984,0.029478726308445,21.84,0.0781024967590665
ser-24hrs-VC9,ORF1a,1.36288767698483,0.200086545940361,0.815072332402624,0.119661370805549,19.9533333333333,0.117189305541646
ser-24hrs-VC9,ETnERV3-int-B2,1.71316803794091,0.211292821834472,0.00250958872276333,0.000309519014558525,28.2966666666667,0.0230940107675845
ser-24hrs-VC9,Dazl,1.48109755228656,0.213445905680093,0.00130506134054225,0.00018807674036735,29.24,0.110000000000001
